,title,date,link,author,text
31,Sex and coronavirus: What are the rules?,"Mon, 02 Nov 2020 11:56:06 GMT",https://www.bbc.co.uk/news/newsbeat-53736087,,"A new lockdown in England means new guidance around having sex. The guidance says you must not meet socially indoors with anyone unless you live with them, or if they're part of your support bubble.  A support bubble is when a single-adult household joins another household - they can still visit each other and stay overnight. So unless you live with your partner or they're in your chosen bubble, meeting up for sex is off the cards. But the rules differ depending on where in the UK you are. What are the lockdown rules where you are? In Scotland, the new five-tier system means that if your area is on level 0 or 1, you can meet a limited number of people indoors. But if you're in a level 2, 3 or 4 region - there's no meeting indoors with other households.  In Wales, if you live alone you can form a temporary extended household, which means you're allowed to meet indoors and have physical contact.  After the firebreak lockdown in Wales ends on 9 November, two households will be able to form a bubble. The rules for couples in Northern Ireland are the same as those in England - you can only having sex if you live together or are in the same bubble.  The Terrence Higgins Trust published advice in August suggesting people avoid kissing, wear a face covering and choose positions that aren't face-to-face during sex. They say their advice hasn't changed much since then.  ""Your best sexual partner during the Covid-19 pandemic is yourself or someone within your household and you should follow the government guidelines about social distancing, hand washing and face coverings. ""However, it's unrealistic to ask everyone to abstain from sex indefinitely,"" the trust says. Masturbation, sex toys or having phone or online sex are recommended as the safest options. If you are having sex with people outside of your household, it's important to limit the number of partners, it adds.  Like with all parts of life at the moment, be aware of any Covid-19 symptoms you or your partner might have - and isolate if you have them. If you are meeting someone new, the charity says to ask if they or anyone in their household have had symptoms or tested positive. The virus can spread through saliva, mucus or the breath of those who have it, along with contact with hard surfaces. ""If you are going to touch each other's genitals it's likely that you will potentially be kissing at the same time - and we know the virus is passed through saliva,"" Dr Alex George told Radio 1 Newsbeat in March. Dr Alex is an A&E doctor and former Love Island contestant and says ""any possibility of transfer of coronavirus - from your mouth to your hands, to genitals, to someone else's nose or mouth"" increases the risk of passing on coronavirus. That's why the Terrence Higgins Trust recommends not kissing, wearing a face mask during sex and favouring positions where you're not face-to-face. It adds the virus has been found in semen and poo, which is why you should use condoms and dams for oral sex to minimise risk. And given we're supposed to be doing it after most things - washing your hands for more than 20 seconds or using hand sanitiser before and after sex is recommended. Coronavirus and sex: What you need to knowThe great housemate sex dilemmaMaking relationships work during coronavirus All of this is not to say you should forget about your sexual health in general. The charity says it's important to get tested for sexually transmitted infections before starting to have sex again. ""Lockdown has meant that most people have had fewer sexual partners, if any at all, and now is the perfect time to be sure you don't have an STI and to know what your HIV status is,"" it says. Follow Newsbeat on Instagram, Facebook, Twitter and YouTube. Listen to Newsbeat live at 12:45 and 17:45 weekdays - or listen back here.  "
32,US election 2020: Why does the vote matter to people in UK?,"Mon, 02 Nov 2020 00:25:38 GMT",https://www.bbc.co.uk/news/election-us-2020-54707562,,"The US presidential election takes place on 3 November, and the UK will be looking to strike a post-Brexit trade deal with whoever wins. But how might the election result affect us in the UK?  The UK currently trades with the US on terms that were negotiated with the EU. But that will change on 1 January when the UK stops following EU trade rules. Both the US and the UK are negotiating a trade deal, with the aim of making it easier and cheaper to buy and sell goods to each other.  Given that the new presidential term doesn't start until 20 January, a deal is unlikely to be agreed until after then.  And when a deal is agreed depends, in large part, on the will of the next president. How the election with affect US-UK relationsUK-US trade relationship in charts When it comes to UK export destinations, the US is the UK's second biggest market behind the EU. A favourable UK-US trade deal would aim to lower tariffs (taxes paid on imported goods). This could help keep prices down at home, and make it easier to sell things to the US. President Donald Trump, who has called himself ""Mr Brexit"", says he wants a speedy trade deal.  But if Democratic presidential hopeful Joe Biden wins, this could be a slower process, as he might prioritise repairing US-EU relations. Mr Biden was vice-president to President Barack Obama, who before the 2016 EU referendum said that the UK would be at the ""back of the queue"" in any trade deal with the US, if it voted to leave. That said, there's no guarantee of a quick trade deal no matter who wins the election - the US Congress will have a say, and could stall the process.  Who will be the next US president? You decideWhy we might not get a result on election nightHas Trump delivered on his promises?Full coverage of the US election The UK will be renegotiating how it trades with the US in all areas - and this includes food standards.  Food imported to the UK currently has to meet standards set by the EU, but this won't be the case from 1 January - and new terms will have to be agreed with the US. In 2019, the Trump administration set out some of its priorities in any UK trade deal - and one of these was to allow US agricultural products to be sold to the UK with fewer constraints. Some fear the UK will allow food imports from the US that don't adhere to current food standards. The debate has centred around chicken washed with chlorine - something that's allowed in the US, but not in the UK. The government insists it's committed to high standards, but MPs have so far rejected proposals for imported foods to meet current EU standards. Bid to protect post-Brexit food standards rejectedChlorinated chicken: How safe is it? This leaves the door open for chlorinated chicken and other farming practices that fall below current standards to be on the table in future trade talks. We're not sure on Mr Biden's position, but he apparently told former deputy prime minister Sir Nick Clegg that the US wouldn't sign anything that chicken farmers in the US didn't like. Under the current UK system, experts decide how much the NHS will pay for drugs, but the US pharmaceutical industry wants to have more say over prices, and the Trump administration has also said that this is a priority in negotiations. Mr Biden's position, again, is less clear.  UK negotiators have stated that in any US trade talks: ""The NHS will not be on the table. The price the NHS pays for drugs will not be on the table."" There's also another important political dimension to any deal with the US - the Irish border. Last year the UK and EU signed a deal, called the withdrawal agreement, which paved the way for Brexit to happen. It included a plan to prevent checks along the Irish border from January 2021, which is when the new UK-EU relationship will start. But the issue has resurfaced after the UK government said it wanted to make changes to the previously agreed arrangement. Mr Biden - a man with Irish roots - has made his position clear, tweeting that any trade deal with the UK must be contingent upon ""preventing a return to a hard border"" with Ireland and ""respect"" for the Good Friday Agreement. He says he wouldn't allow peace in Northern Ireland to become a ""casualty of Brexit"". This is similar to the position taken by the Trump administration, which has said it wants to ""see the lack of a border maintained"". The Irish lobby is powerful in US politics, and it would seem either administration would push back against any changes along the border.  "
33,US election 2020: What has Trump said about your country?,"Sat, 31 Oct 2020 23:36:50 GMT",https://www.bbc.co.uk/news/election-us-2020-54736485,,"Donald Trump is a man who prefers plain speaking to the language of diplomacy. During his four years in office, the US president has upended relationships with previously solid US allies, forged surprising new friendships and tweeted about it all - a lot. We've taken a look at the countries he's mentioned most on Twitter to pick out his most notable statements and give an overview of where US relations stand as we approach the election on 3 November. Written and produced by Mike Hills. Design by Gerry Fletcher. Development by Becky Rush, Alex Nicolaides, Catriona Morrison and Adam Allen. How do US presidential elections work?: All you need to knowFour years of President Trump: A look back at his time in office on BBC iPlayer (UK only) "
34,How I talk to the victims of conspiracy theories,"Sun, 01 Nov 2020 00:45:01 GMT",https://www.bbc.co.uk/news/blogs-trending-54738471,,"Sebastian's mum is one of the leaders of Britain's conspiracy community. He spoke exclusively to the BBC's specialist disinformation reporter Marianna Spring about the impact that his mother is having on public health - and their relationship. It was a sunny autumn morning when I opened up my inbox to see a message from someone called Sebastian.  I recognised his distinctive surname immediately. The day before, I had been covering anti-lockdown protests in central London. Sebastian's mum, Kate Shemirani, was one of the headline speakers. A week later, the weather had turned. Drenched from a torrential downpour, I found myself sitting in a dimly-lit London basement opposite Sebastian. He's a 21-year-old university student studying philosophy and politics. He seemed nervous - but determined. He told me he felt a duty to speak out, for the sake of public health, and for others whose loved ones may be going down a similar path. Over the course of three hours he detailed how his mum had gained a huge online following by spreading falsehoods about the pandemic. She's denied that coronavirus exists, alleges that the government is planning a mass genocide, and has compared the National Health Service to Nazi Germany. Her views - broadcast to tens of thousands of online followers and often repeated by even larger accounts - threaten to undermine critical public health messages. But for Sebastian, it was also an intensely personal story.  Conspiracy theories were his childhood lullabies. Starting from when he was about 10 or 11, he says, he was shown YouTube videos about secret plots and given books about ""lizard people"".  Sebastian got good grades and ended up going to a private boarding school. The time away from his family resulted in him challenging his mum's baseless claims.  He described to me in heartbreaking detail the breakdown of their relationship. He left home when he was 17, and these days the little interaction he has with his mother comes via text message. ""There's no way for me to talk to her at all because she's completely obsessed,"" he said. ""When this is over … and everything she said is forgotten and the 'global genocide' hasn't happened, people will forget about it,"" he told me. ""But the disaster that goes on within my family… that stuff stays forever.""  BBC Trending In-depth reporting on social media and online culture. Listen to our podcast - from the BBC World Service. I've spent a lot of time this year covering the human impact of conspiracy theories - from the pro-Trump movement QAnon to the explosion in coronavirus misinformation.  In the summer, I interviewed Brian, a man in Florida who believed false claims that Covid-19 was a ""hoax"". His precise views shifted around. Sometimes he thought the virus wasn't real - other times he believed that it was totally harmless, or at least no more deadly than the flu. Throughout the pandemic, he more or less carried on as normal, until both he and his wife caught the disease and ended up in hospital. He survived; she died.  Sebastian's was one of thousands of messages I've received since, from people who fear they are losing loved ones down the rabbit hole of online conspiracy.  I always stress that there are legitimate concerns about the effects of lockdown measures on mental health, education and the economy. Reporting on conspiracy theories is not about clamping down on healthy political discussion. And of course there are valid debates about the still-developing science. There's a lot about this virus that we just don't know. What is QAnon?The human cost of virus misinformationWhat links coronavirus myths and QAnon? But the kinds of stories I hear about are something else entirely.  They are tales of sinister plots - supposed plans to implant microchips in the world's population and kill and enslave billions. Or completely unscientific ideas - that the virus somehow ""doesn't exist"" and that the health authorities are completely wrong.  Unfortunately, some people are so entranced by these fictions that that they lose their grip on reality. Some take it to extremes. I've been sent abuse, even death threats. But what about those who are only starting down that path? I've been trying to answer a key question that keeps popping up in my inbox: how do you talk to people who are at risk of buying into dark fantasies? The experts I've spoken to suggest some answers. First of all, try not to cut the person off. Address the issue as soon as possible - but do it with empathy.  Many of us are feeling very anxious about the pandemic, and conspiracy theories give simple, satisfying answers to a problem that seems overwhelmingly complex.  Psychologists like Jovan Byford from the Open University tell me that a good strategy is to try to get to the bottom of the person's legitimate concerns and to find out how they are feeling.   Depending on how wedded they are to conspiracies, this can be a long process.  ""Sit them down and just discuss it for hours until they realise what they're saying is not true,"" Sebastian suggests. ""If you don't nip it in the bud, it will grow and grow.""  Another tip is to try to figure out where the person is getting their information. Are they quoting a fringe YouTube video (which may have been fact-checked and debunked), or people in the echo chamber of a conspiracy-minded Facebook group?  Present facts and evidence neutrally, the experts say. Rational questions can provoke reflection, and critical thinking. And always listen to people's deeper concerns. In the week since we first aired my interview with Sebastian (you can watch it above or listen here), Kate Shemirani's Twitter account has been suspended for violating the site's rules on sharing harmful coronavirus misinformation. When we put her son's claims to Ms Shemirani, she did not directly respond, but did tell us: ""From what I can see it would appear a 'conspiracy theorist' is actually now anyone who believes something other than what your controllers want them to believe... I find this deeply disturbing"". Sebastian's story captured the attention of people across the world. He hopes that other families might be spared the pain that his has suffered.  Marianna Spring is the BBC's specialist disinformation reporter. Her focus is on investigations and features about the human toll of misinformation, online abuse and the social media sphere. Follow her on Twitter @mariannaspring Subscribe to the BBC Trending podcast or follow us on Twitter @BBCtrending or Facebook.  "
35,Vardy produces another 'masterclass' - but can Leicester fight for the title?,"Tue, 03 Nov 2020 00:02:57 GMT",https://www.bbc.co.uk/sport/football/54788786,,
36,"'We have to work hard - if not, we have no chance': Is trouble ahead for West Brom boss Bilic?","Mon, 02 Nov 2020 21:17:41 GMT",https://www.bbc.co.uk/sport/football/54786157,,
37,Who kept his mum and dad happy - and made Garth Crooks' team of the week?,"Tue, 03 Nov 2020 00:20:53 GMT",https://www.bbc.co.uk/sport/football/54783480,,
38,Leicester move one point behind leaders Liverpool with emphatic win at Leeds,"Mon, 02 Nov 2020 22:34:45 GMT",https://www.bbc.co.uk/sport/football/54687124,,
39,Match of the Day 2 analysis: 'I don't know the direction Manchester United are going',"Mon, 02 Nov 2020 00:23:15 GMT",https://www.bbc.co.uk/sport/av/football/54775149,,
40,Former Northampton defender George Cox scores superb goal against Ajax,"Mon, 02 Nov 2020 17:57:43 GMT",https://www.bbc.co.uk/sport/av/football/54774522,,
41,US election 2020: What to look out for on election night,"Mon, 02 Nov 2020 20:32:05 GMT",https://www.bbc.co.uk/news/election-us-2020-54723228,," On 3 November, Americans will head to the polls and send either Joe Biden or Donald Trump to the White House. Here's what to watch for as an unpredictable election night unfolds, and the results roll in.  To become US president, you don't actually need to win the popular vote. Instead, candidates are aiming to win the majority in something called the electoral college (more on that below)Millions more Americans are voting by mail than in previous elections. Counting postal votes can take more time, and some states won't start until polling day, so there will almost certainly be delays for some results.And because of this unprecedented surge of postal votes, a candidate who takes an early lead may end up being overtaken as postal or in-person votes are tallied. So be wary of the numbers.  Bellwether state: Places like Ohio and Missouri where voters have proven reliable at choosing the national winnerExit poll: Interviews with voters after they have voted. Only a small number of voters are interviewed, so the exit poll result can turn out to be different to the official count.Electoral college:  Each state gets a number of electors, roughly in proportion to its population. In most cases, whichever candidate wins a state also wins all that state's electors, who meet later to choose the president and vice-president. Because there are 538 electoral college votes, each candidate needs 270 to win. There's a full explanation of the system here.Projecting winners: This is what the night is all about but how does it work? It's a combination of in-person interviews with voters at polling stations, telephone interviews with early voters and actual votes counted in precincts. Major US networks will project (they may use the term ""call"") winners of states when all this data shows a candidate has an unbeatable lead. In all cases, these are predictions and not official results, which usually take weeks. (More on projecting below) Swing state or battleground state: These states lack a clear party affiliation, meaning they are up for grabs for both Democratic and Republican candidates. Red state v blue state: These states tend to vote with a particular party - Republicans in red states and Democrats in blue.  The influx of postal ballots this year will make it hard to see who's in the lead early on.  Different states have different rules for how - and when - to count postal ballots, meaning there will be large gaps between them in terms of reporting results. Some states, like Florida and Arizona, begin pre-processing ballots weeks before 3 November. Others, like Wisconsin and Pennsylvania, won't touch these votes until election day, meaning they'll likely be slower to count.  To add to the confusion, states differ in their deadlines for when to accept postal ballots. Some, like Georgia, will only count ballots received on or before 3 November, while others, like Ohio, will count late ballots as long as they are postmarked by 3 November.  We know for certain that in some states it will take weeks to get complete results, meaning it will be nearly impossible to predict when we can name the next president.  Why early voting is so popular in the US electionWhy it can be hard to vote in the US This hasn't been the case in past elections, when you could typically set your watch to the 23:00 EST (04:00 GMT) closure of West Coast polls. In 2008, results came right on the hour and in 2012 they were just 15 minutes after that.  The last time around, however, it wasn't until Donald Trump clinched Pennsylvania deep into election night - 01:35 EST (06:35 GMT) - that his victory over Hillary Clinton was considered inevitable.  Firstly, early tallies may be deceptive.  This is due in part to more differences between states in reporting. In some states, ballots cast in person on election day will be counted first. These counts are expected to favour Mr Trump, as his supporters are expected to be more likely to vote on the day. In other places, postal votes cast prior to 3 November will be reported first or included in early counts along with day-of votes. Initial results from these states may favour Mr Biden, as Democrats are more likely than Republicans to vote by mail this year.  There's also the looming concern of electoral fraud - a common refrain from the Trump campaign.  Importantly, instances of electoral fraud are incredibly rare, and there is no evidence that postal ballots are especially susceptible. Overall, the rate of voting fraud in the US is between 0.00004% and 0.0009%, according to a 2017 study by the Brennan Center for Justice.  After the polls close, major US media outlets will be using election models to estimate who will win all the different races. The models draw on a variety of data such as exit polls (interviews with voters at polling stations, phone interviews with early voters) and actual votes counted by local officials and then fed into a database.   A state will be ""projected"" (you may hear the term ""called"" as well) by these media outlets when they believe a candidate has an unassailable lead. Some describe it as a 99.5% certainty. This year, the BBC gets its data from polling firm Edison Research who do the field work for the exit polls and work with US networks in the National Election Pool. The watchword from all this year is caution - there is no race to be first. If the BBC and its partners don't believe there is enough data to project a winner of any state, we won't do so - even if others are. How you can be US president without winning most votesWho will be next US president? You decide The same is true when the presidential election is called, or projected, for a candidate. It will take weeks for states to count all the ballots and that has always been the case but even more likely this time due to postal voting.  Last time around, in 2016, Hillary Clinton's lead in the popular vote widened for more than a month after election day as officials counted ballots, many from California, even though Mr Trump had already won enough states to claim the presidency.  Tens of millions of postal ballots will be cast in this year's election - perhaps double the number in 2016. There were concerns that the sheer volume of mail-in ballots would overwhelm the country's postal service, delaying delivery and receipt by state officials. But the postal service has assured that's not the case. Some states will accept ballots that arrive well after election day - as long as they are postmarked on or before 3 November - which will further slow down the count.  And once they have arrived, postal votes take longer to count than in-person ballots. Postal ballots must be manually removed from their envelopes and verified as valid before they can be tabulated.  Why we might have to wait for the US election results If there are no clear results on 3 November we'll have to wait days - or weeks - for vote counting to finish up.  This is normal - votes are typically tallied late on election night and early into the next day. But we're expecting it to take even longer this year.   Plus, there could be legal disputes which will add to the uncertainty and could mean the courts play a part. We know that final results will be slow, but there are still some states that may give us early clues. The first swing state to report its first tranche could be Georgia, where polls close at 19:00 EST (midnight GMT) and then half an hour later it's North Carolina at 19:30 EST (00:30 GMT), where a large number of early in-person voters means projections could come quickly. Here, the overwhelming majority of results are expected by the end of the night. Donald Trump narrowly won this state in 2016 and it is a toss-up between parties once again. A win here for Mr Trump or Mr Biden could mean a good night ahead.  Soon after, at 20:00 EST (01:00 GMT) the last polls will close in Ohio and Florida. Ohio is not just a swing state, it is also a presidential fortune-teller: it has backed the winner at every presidential contest bar one since World War Two. But if it's close in Ohio, don't expect a projected winner on the night. Florida is perhaps the night's biggest prize, and we expect the first set of results to be announced shortly after 20:30 EST (01:30 GMT). White House races have been won and lost in this battleground state, and the same may be true this year. A note of caution - early in-person and postal ballots will be reported first in Florida and these will likely favour Mr Biden. Another titan of US elections is Texas. Like Georgia, it's rarely considered Democratic territory but demographical trends mean Texas has moved closer in their direction over recent years. Polls close at 21:00 EST (02:00 GMT) and we should get plenty of results from counties there through the night. Is Florida key to this election?  And at 21:00 EST (02:00 GMT), polls will shutter in Arizona, where officials began counting ballots on 20 October. Mail ballots that arrived after 1 November will not be counted until after election day, so if this state is close a projection will be slow. Trump was victorious here in 2016, but national polls now give Mr Biden a razor's-edge lead.  In a number of other states, officials will not count a single ballot until 3 November. So expect a wait. Polls in Pennsylvania will shutter at 20:00 EST (01:00 GMT) on election day. Both candidates' likely path to the White House will run through this battleground state, the place where Mr Biden was born and which Mr Trump won in 2016 by a single percentage point. Legal challenges may be likely in this crucial state.  In both Wisconsin and Michigan, polls will close at 21:00 EST (02:00 GMT). Democrats have been hard at work in Wisconsin after Hillary Clinton's narrow loss there in 2016. Many polls now give Mr Biden the lead, but the state is still up for grabs. The most populous county Milwaukee is due in the early hours of Wednesday. Neighbouring Michigan -  another swing state - will also be closely watched, but a projection there could be days away. Biden and Trump aren't the only two people on the ballot.  Both parties will be paying close attention to elections for the US Senate - where Republicans currently hold a three-seat advantage.  Trump ally Lindsey Graham is in the fight of his political life in South Carolina, facing a stiff challenge from Democrat Jaime Harrison. Mr Graham, has held this seat since 2003, but he has turned away some voters with his staunch loyalty to the president. Final polls give Mr Graham a two-point edge, and he is still favourite to win but the narrow margin was unexpected and suggests there is plenty anti-Trump sentiment in a typically conservative state.  Read about the five Senate races to watch  In Maine, Republican Susan Collins may soon be out of a job. Ms Collins is one of the few moderate members of her party in office right now, but she still may be punished for her affiliation to the president in a state where he is deeply unpopular.  And that's not all. Americans will also weigh in on more than 100 ballot measures. In California, a referendum is looking to overturn a law which eliminates cash bail entirely, and replaces it with a pre-trial risk assessment.  Marijuana is on the ballot in Arizona, Montana, New Jersey and South Dakota, where voters could legalise cannabis for recreation purposes. Similarly, in Mississippi, voters may cast their ballots to approve marijuana for medical purposes.  A simple guide to the US electionHow is Donald Trump doing in the polls?Where Trump and Biden stand on guns, race and climateFull coverage of the US election "
42,US election 2020: How to follow the results on the BBC,"Fri, 30 Oct 2020 14:00:13 GMT",https://www.bbc.co.uk/news/election-us-2020-54731823,,"If you want to watch, listen, or follow the drama as it unfolds online, the BBC has you covered on election night. The BBC news website will have election results as they come in, and a live page with the latest reaction and analysis from correspondents in the US and around the world.  Online coverage will also include: A live video stream of the BBC's election night specialAn interactive map with polling data and election results from the presidential and congressional races, down to a county levelWe'll be tweeting every result on @BBCNorthAmerica, along with expert analysis. You can also find the latest highlights on our BBC News Facebook account and on Instagram. The BBC's US Election 2020 results programme will be hosted by Katty Kay from Washington and Andrew Neil from London. In the UK, it will be broadcast on BBC One, the BBC News Channel and BBC iPlayer from 23:30 GMT until 09:00 GMT on Wednesday. Internationally, the programme will be shown on BBC World News and streamed live on the BBC News website. Jon Sopel and Clive Myrie will be with the Trump and Biden campaigns, and BBC reporters including Emily Maitlis and Nick Bryant will be broadcasting from crucial battleground states.  The overnight coverage will also include a big-screen graphic analysis of results with Christian Fraser and commentary from a panel of political experts. How is Donald Trump doing in the polls?What to look out for on election nightWho will be the next US president? You decideFull coverage of the US election The election special programme will be hosted by Philippa Thomas and Ros Atkins, joined by Jamie Coomarasamy in Michigan and Nuala McGovern in Nevada. It will be on air in the UK on BBC Radio 4 between 22:00 GMT and 06:00 GMT the following morning, on Radio 5 Live from 00:00 GMT to 05:00 GMT on Wednesday, and outside the UK on the  World Service from 21:00 GMT on Tuesday to 09:00 GMT on Wednesday.  How do US presidential elections work? All you need to knowFour years of President Trump: A look back at his time in office on BBC iPlayer (UK only)Will race affect the vote? An exploration of how race and identity are shaping the electionTrump: Backwards: Journeys through the President's story in reverse "
43,US Election 2020: When will we get a result and could it be contested?,"Mon, 02 Nov 2020 17:45:46 GMT",https://www.bbc.co.uk/news/election-us-2020-54096399,,"After polls close in the US presidential election, it could take days or even weeks to find out if Donald Trump or Joe Biden has won.  In this election, millions more Americans have been voting by post because of coronavirus, meaning a delay in counting all the votes is highly likely. The result is usually called on the night of election day, which this year is Tuesday 3 November. Different states stop voting at different times. The first polls close on the East Coast at 19:00 local time (00:00 GMT). This is followed by a running total of votes as they are reported in each state.  The full count is never completed on election night - but enough votes are usually in to confirm a winner.  A state is ""called"" by major US media outlets when they believe one candidate has an unbeatable lead.  But at this stage, when most but not all of the votes will have been counted, this is a projection, not the final result. How the electoral college worksA really simple guide to the US election US presidents are not decided by the national vote, but by winning enough states. The winner in each state takes a certain number of ""electoral votes"" based roughly on the size of its population.  To win the White House, 270 electoral votes are needed. In 2016, the election was called for Donald Trump at about 02:30 EST (07:30 GMT), after victory in Wisconsin put him over the 270. The coronavirus pandemic means more people than ever are voting early, either by post or in person. Postal votes typically take longer to count as they have to go through more steps to be verified, such as a signature and address check. Some states, such as Florida and Ohio, allow this process to start weeks before election day, so the votes are ready to be counted.  In these states, it may be possible to call a winner on election night, depending on how close the races are. But other states, such as Pennsylvania and Wisconsin, don't allow early votes to be processed until polling day.  These states could be crucial - and election officials have said counts could take days. Do postal ballots lead to voting fraud? The way certain states process votes is also likely to skew early counts:  In states that wait until election day to process postal votes, initial numbers are likely to favour President Trump as more Republicans are expected to vote in person on polling day and these votes will be quicker to countIn states that process early votes before election day, the initial numbers are expected to favour Mr Biden as more registered Democrats than Republicans have voted early This is why election officials have warned the early results may not provide the full picture.  There have been delays in other polls this year - the 23 states that had held election contests after mid-March had taken an average of four days to report nearly complete results, a Washington Post analysis found. About half of states will accept postal ballots that arrive after election day, as long as they are postmarked by 3 November, so some votes won't be counted until days after the election. There's also expected to be a rise in provisional ballots - votes cast by people who requested a postal ballot but decided to vote in person instead.  And these won't be included in the initial count, as they require checks to ensure people don't vote twice. Millions of people will still be turning up to vote on election day - but fewer polling stations than usual will be open partly because of coronavirus considerations, and concerns have been raised about worker shortages, meaning long queues are likely. Familiar problems such as faulty voting machines could also cause delays. Most ballots - paper or digital - are counted by machines. But poll workers need to check any paper ballots the machines fail to process. After polls close, the voting data will be transferred to a central election headquarters - a city hall or similar location.  Sometimes, this is done electronically. But elsewhere, memory devices holding the voting data must be physically delivered or the results read out over the phone. Once the vote tallies are delivered, they'll often start to show up on a state's official website.  In other cases, journalists are told the tallies by state election officials and report these results.  When enough votes have been tallied from across a state to determine an unbeatable lead, news organisations call a winning presidential candidate for that state.  These unofficial results are certified only weeks later, when confirmed by state officials. The final vote tallies can shift between the first count and these certified results but not drastically. The pandemic has already led to more than 300 election law cases in 44 states, according the Stanford-MIT healthy-elections project. And the presidential vote could see legal challenges over everything from identification requirements for postal voting to Covid-related changes to polling systems. President Trump says the election result could end up in the US Supreme Court.  In 2000, Democrat Al Gore lost Florida and the presidential election by 537 out of a total of almost six million votes.  And this was followed by a highly controversial recount process that lasted over a month - and the Supreme Court ruling in favour of Republican George W Bush. How is Donald Trump doing in the polls?Has Trump delivered on his promises?What Joe Biden wants to doWhere does Donald Trump stand on key issues? "
44,US election 2020: A really simple guide,"Wed, 28 Oct 2020 23:48:26 GMT",https://www.bbc.co.uk/news/election-us-2020-53785985,,"If you cannot see the interactive content above click here Written and produced by Mike Hills, Evisa Terziu and Prina Shah.  What questions do you have about the US election? The US election process can be confusing. The BBC has been helping make sense of it by answering a range of your questions. You can send us more questions below. If you can't see the form, you may need to view the site on a desktop. In some cases, your question will be published, displaying your name, age and location as you provide it, unless you state otherwise. Your contact details will never be published. Please ensure you have read our terms & conditions and privacy policy. "
